,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1195,600438.SH,20190226,13.05,2.5494,4.0871,1.28,25.1808,23.6389,3.526,1.942,1.8184,388237.222,295947.0591,184597.3405,5066495.7471,3862109.1213
1196,603012.SH,20190226,8.49,2.0704,3.1054,1.61,37.3565,27.4915,2.0181,4.311,3.8697,63656.0,63656.0,42439.8234,540439.44,540439.44
1197,300188.SZ,20190226,17.3,3.2283,4.1362,1.54,50.6065,54.2816,5.8499,10.2874,9.3677,79483.2809,52797.1969,41207.6345,1375060.7596,913391.5064
1198,000936.SZ,20190226,7.56,8.7972,14.8147,1.37,34.2798,18.6676,1.481,2.3566,2.4498,88601.2887,88537.4639,52574.5156,669825.7426,669343.2271
1199,300356.SZ,20190226,8.22,19.148,34.4778,1.44,,,3.2879,6.2555,6.5563,41111.837,36877.2272,20480.5904,337939.3001,303130.8076
1200,002593.SZ,20190226,3.71,2.5131,4.0173,1.84,38.3374,31.1049,1.3996,1.3063,0.8939,70111.0,46658.338,29188.648,260111.81,173102.434
1201,002474.SZ,20190226,7.81,4.7909,5.3485,1.28,148.3182,128.4101,3.3446,6.549,6.3515,62220.0,46876.827,41989.8233,485938.2,366108.0189
1202,300238.SZ,20190226,12.3,3.443,4.4355,1.75,56.7447,100.3927,2.9002,7.2417,7.368,26515.5701,24599.2612,19094.779,326141.5122,302570.9128
1203,002554.SZ,20190226,3.01,6.3879,7.2002,1.95,36.2557,,1.8129,2.1701,1.9449,107081.0,76949.5201,68267.5613,322313.81,231618.0555
1204,300619.SZ,20190226,26.43,7.3903,7.3903,0.95,42.5709,42.5709,4.3167,3.0752,3.0752,7468.0,3046.216,3046.216,197379.24,80511.4889
1205,300562.SZ,20190226,11.86,8.7995,11.1263,1.61,126.172,58.8777,4.2397,2.5975,2.9886,18979.7349,8508.2672,6728.9811,225099.6559,100908.049
1206,000502.SZ,20190226,7.84,1.5337,1.9875,1.04,,86.1797,8.5848,65.6799,83.9308,18481.9607,18334.8857,14148.4391,144898.5719,143745.5039
1207,600191.SH,20190226,5.42,9.4969,20.7939,3.38,219.9594,,1.2449,15.7008,312.879,48493.2,48493.2,22147.6387,262833.144,262833.144
1208,300476.SZ,20190226,13.58,2.2643,4.0031,1.38,37.0899,25.5871,3.6179,4.2801,3.3557,76970.7975,75962.4011,42967.9286,1045263.4301,1031569.4069
1209,000059.SZ,20190226,6.68,2.353,4.5124,1.77,5.7901,6.3801,0.8108,0.3169,0.3013,159944.2537,159943.9081,83401.9906,1068427.6147,1068425.3061
1210,600830.SH,20190226,6.48,9.0939,13.1866,1.38,35.6011,95.7311,1.4192,2.9679,3.159,45432.2747,45432.2747,31331.5233,294401.1401,294401.1401
1211,600868.SH,20190226,3.34,3.9836,4.4308,1.51,54.4845,403.0254,2.7756,26.124,28.3925,189814.8679,189814.8679,170656.1089,633981.6588,633981.6588
1212,600052.SH,20190226,3.34,1.3946,2.694,1.8,15.4395,11.3394,1.2012,3.5439,2.5864,87178.9092,87178.9092,45129.3933,291177.5567,291177.5567
1213,002535.SZ,20190226,3.96,5.2107,6.1248,0.84,90.5286,41.0727,1.0602,1.9218,1.4068,80168.3074,59047.5826,50235.3522,317466.4973,233828.4271
1214,600308.SH,20190226,4.9,3.005,4.6692,1.59,8.4922,6.8067,0.7522,0.4189,0.3842,116756.1419,116756.1419,75140.6117,572105.0953,572105.0953
1215,002699.SZ,20190226,6.04,4.6467,10.4672,1.37,28.7958,2543.7652,1.5256,6.0226,6.4735,90957.2725,79057.7495,35096.162,549381.9259,477508.807
1216,000656.SZ,20190226,6.09,0.5867,1.4137,2.02,16.2221,10.0107,1.6482,0.9356,0.7463,533971.5816,526427.1924,218481.626,3251886.9319,3205941.6017
1217,002931.SZ,20190226,33.78,24.6652,24.6652,1.63,62.7967,63.6851,6.2064,9.5797,9.2542,8888.0,2222.0,2222.0,300236.64,75059.16
1218,600391.SH,20190226,13.81,4.6878,7.3267,1.28,97.2627,,2.6786,2.0184,1.9524,33012.9367,33012.9367,21122.2062,455908.6558,455908.6558
1219,300065.SZ,20190226,13.78,3.6185,4.8982,1.14,53.0614,47.51,2.9278,6.8147,6.5776,39817.4035,30016.5346,22174.1232,548683.8202,413627.8468
1220,300673.SZ,20190226,43.45,6.0715,6.0715,1.46,49.6353,35.5411,5.7309,8.3848,6.4729,12196.0,3808.2,3808.2,529916.2,165466.29
1221,603009.SH,20190226,6.73,4.1566,9.2926,2.66,33.0316,28.711,1.4,2.6472,2.0648,35911.4653,32066.5115,14343.4515,241684.1615,215807.6224
1222,600662.SH,20190226,4.75,2.0888,3.798,1.55,49.5679,52.6208,1.5487,1.2271,1.1991,105336.2191,105336.2191,57931.863,500347.0407,500347.0407
1223,002562.SZ,20190226,4.76,5.9132,7.6701,1.91,10.365,18.3386,1.8002,2.6702,2.6774,87763.0752,51469.2254,39679.7795,417752.238,244993.5129
1224,300459.SZ,20190226,8.06,1.2455,1.7394,1.45,40.332,18.5608,2.3356,11.379,7.1622,197123.2995,76572.2928,54828.2725,1588813.794,617172.68
1225,002180.SZ,20190226,26.51,0.543,1.5063,1.07,29.698,14.4414,6.1849,1.3223,1.3449,106358.7938,99799.0808,35979.0952,2819571.6236,2645673.632
1226,600218.SH,20190226,12.71,29.9225,45.5553,1.25,76.2319,150.5418,2.4251,1.4676,1.3597,36875.5,36875.5,24221.25,468687.605,468687.605
1227,601106.SH,20190226,3.64,0.7375,1.9465,1.14,296.5233,171.4475,2.283,2.4349,2.3968,685778.2927,653800.0,247721.9039,2496232.9854,2379832.0
1228,002598.SZ,20190226,7.37,1.8641,2.986,1.48,33.0805,28.4746,2.8094,3.2802,2.5521,31200.0,27016.4663,16866.1213,229944.0,199111.3566
1229,600633.SH,20190226,10.3,3.065,6.5526,2.75,8.0931,26.5693,1.6915,8.244,7.5171,130192.3953,129026.8941,60353.1638,1340981.6716,1328977.0092
1230,002901.SZ,20190226,33.34,5.2888,5.2888,1.57,45.3394,34.7389,9.2175,22.5589,17.6975,40193.0,4009.62,4009.62,1340034.62,133680.7308
1231,603330.SH,20190226,23.33,10.8317,12.5125,1.49,59.9075,39.8137,2.9264,3.9987,3.3536,7800.0,3152.3505,2728.9005,181974.0,73544.3372
1232,601375.SH,20190226,5.78,7.9924,12.0596,1.99,50.5975,100.7061,2.2315,10.413,12.1128,386907.07,180274.2678,119474.2678,2236322.8646,1041985.2679
1233,300104.SZ,20190226,2.84,10.7833,13.3776,1.33,,,,1.6128,4.9726,398944.0192,307322.5418,247724.8956,1133001.0145,872796.0187
1234,002462.SZ,20190226,16.3,4.3484,5.5687,2.24,15.4891,12.6246,1.6806,0.2868,0.2377,25052.6315,24931.7836,19468.0605,408357.8935,406388.0727
1235,002605.SZ,20190226,9.07,3.566,7.0208,1.29,46.9582,35.2533,2.2045,5.4446,4.6196,39776.9187,26736.2225,13579.7367,360776.6526,242497.5381
1236,300366.SZ,20190226,8.12,7.6889,8.8431,1.56,24.715,,1.7859,2.6517,2.6476,52557.615,32207.5853,28003.8395,426767.8338,261525.5926
1237,300551.SZ,20190226,12.8,10.4938,10.4938,2.95,94.4377,148.3065,2.7519,5.9021,6.4196,11004.0,6495.27,6495.27,140851.2,83139.456
1238,600549.SH,20190226,14.56,3.7912,7.3471,2.76,33.2769,41.4966,2.8498,1.4503,1.0524,141330.631,140604.62,72553.6294,2057773.9874,2047203.2672
1239,600874.SH,20190226,9.23,3.9446,11.5391,1.77,25.9189,25.5639,2.3034,6.1319,5.6562,142722.843,108722.843,37166.3244,1317331.8409,1003511.8409
1240,600067.SH,20190226,4.37,1.1843,1.85,1.45,10.9558,17.4084,0.8891,0.9454,0.9317,149211.0725,149211.0725,95515.3669,652052.3868,652052.3868
1241,300409.SZ,20190226,16.08,9.9987,12.3543,1.62,47.4008,28.4537,2.3269,4.2525,2.2543,44841.9946,23500.1916,19019.3166,721059.2732,377883.0809
1242,000930.SZ,20190226,8.27,5.5904,5.5904,1.52,64.3892,42.2789,1.4645,2.4347,2.2806,184764.4377,81241.1115,81241.1115,1528001.8998,671863.9921
1243,002346.SZ,20190226,13.39,2.6882,10.3644,1.47,22.8064,88.1556,2.9236,13.0462,8.7483,44157.5416,39228.3517,10174.579,591269.482,525267.6293
1244,600803.SH,20190226,11.1,2.7212,6.4754,1.64,21.6244,10.647,1.6081,1.3597,1.0644,122935.5783,122935.5783,51662.302,1364584.9191,1364584.9191
1245,603338.SH,20190226,69.06,0.793,2.201,1.23,60.4139,37.8675,6.7601,15.016,10.6964,24769.672,24769.672,8923.7692,1710593.5483,1710593.5483
1246,600661.SH,20190226,21.42,0.7495,2.2694,1.48,49.8545,61.7741,3.7516,3.5612,3.0705,28654.883,25907.6526,8556.0655,613787.5939,554941.9187
1247,603466.SH,20190226,17.15,12.9929,12.9929,1.58,30.1339,26.2235,3.68,3.3398,3.2049,29195.1,8800.0,8800.0,500695.965,150920.0
1248,002469.SZ,20190226,4.4,1.7965,2.4378,1.95,38.6702,55.3716,1.8411,2.9366,4.2309,50326.2849,46342.3226,34151.5316,221435.6536,203906.2194
1249,600999.SH,20190226,18.63,2.0359,4.2847,1.85,21.5712,26.6323,1.9251,9.3468,10.7407,669940.9329,490369.9507,233003.2992,12480999.5799,9135592.1815
1250,002936.SZ,20190226,5.53,26.6345,26.6345,2.11,7.6514,10.7921,1.1368,3.2124,2.9521,592193.19,60000.0,60000.0,3274828.3407,331800.0
1251,300430.SZ,20190226,8.98,5.979,7.2798,2.29,27.2612,22.3018,1.5426,4.4001,3.7217,27200.8896,15464.712,12701.2739,244263.9886,138873.1138
1252,300463.SZ,20190226,18.9,2.0276,2.9628,1.23,28.1884,23.8032,3.9127,5.3534,3.9274,55800.0,36688.9286,25107.8993,1054620.0,693420.7505
1253,601177.SH,20190226,12.71,1.7013,3.4878,1.63,479.2045,324.7509,3.1274,3.0659,2.9633,40006.0,40006.0,19514.375,508476.26,508476.26
1254,600671.SH,20190226,18.1,1.3328,2.6277,2.03,270.7336,75.1376,22.7601,12.4967,5.7685,12177.8885,12172.0533,6173.926,220419.7819,220314.1647
1255,603985.SH,20190226,25.96,2.8968,4.6348,1.1,29.768,22.4075,2.5236,3.6451,2.7237,10400.0,6656.0,4160.0,269984.0,172789.76
1256,002748.SZ,20190226,8.29,2.0718,5.9243,1.48,13.2147,34.4271,1.7047,1.6559,1.3413,24000.0,24000.0,8393.0526,198960.0,198960.0
1257,002395.SZ,20190226,14.52,0.9861,2.7959,0.82,198.3465,122.6314,3.0462,2.0388,1.9315,17880.6,17880.6,6306.381,259626.312,259626.312
1258,603667.SH,20190226,9.39,4.8223,4.8223,1.06,25.0235,23.5414,2.0024,2.1563,1.9211,26312.0,11348.6945,11348.6945,247069.68,106564.2414
1259,300267.SZ,20190226,3.93,3.3632,5.0495,1.77,15.5152,30.5429,1.4257,2.8665,3.8509,206260.487,136891.8012,91175.7312,810603.7139,537984.7787
1260,601933.SH,20190226,8.85,0.8251,1.8113,1.4,46.6198,58.7267,4.5195,1.4456,1.246,957046.2108,796829.1316,363004.9734,8469858.9656,7051937.8147
1261,002819.SZ,20190226,22.91,4.5791,4.7956,1.02,121.6148,89.1473,4.6042,3.7518,3.4238,12110.3182,4431.5133,4231.4413,277447.39,101525.9697
1262,002424.SZ,20190226,10.3,3.8039,6.9859,4.23,27.6265,25.874,3.9395,5.6082,5.1111,141120.0,72836.8488,39660.6683,1453536.0,750219.5426
1263,603328.SH,20190226,11.28,1.3623,4.6245,1.19,20.3464,18.3296,2.6221,3.4247,3.4735,99758.4678,99236.6958,29232.883,1125275.5168,1119389.9286
1264,600884.SH,20190226,15.63,5.6004,8.2972,1.95,19.5832,11.8387,1.6258,2.1218,2.1912,112276.4986,82171.6494,55464.2508,1754881.6731,1284342.8801
1265,002237.SZ,20190226,9.35,5.119,9.1271,1.29,23.5825,24.1937,1.903,0.436,0.4698,91040.0,85167.5,47767.1134,851224.0,796316.125
1266,300113.SZ,20190226,14.53,5.5723,6.4221,1.27,19.6901,17.4002,3.1925,5.5556,4.676,69428.724,46891.1658,40686.3726,1008799.3597,681328.6391
1267,600797.SH,20190226,9.5,8.4554,10.0341,2.4,33.0595,39.4438,2.2469,3.0814,2.8069,105521.8716,101525.4052,85551.5554,1002457.7802,964491.3494
1268,300678.SZ,20190226,24.99,17.1057,25.2604,1.44,105.7496,103.2202,8.438,15.474,14.2594,18000.0,8331.975,5642.2234,449820.0,208216.0553
1269,603127.SH,20190226,63.78,2.2507,3.3924,1.3,95.9412,74.0775,12.2602,24.3441,19.5443,11499.46,5580.946,3702.574,733435.5588,355952.7359
1270,000929.SZ,20190226,7.16,2.4806,3.5961,1.62,,,1.9982,2.6152,2.6152,18576.6,18575.4223,12813.3738,133008.456,133000.0237
1271,002191.SZ,20190226,9.88,2.7849,4.4093,1.3,25.7115,20.3263,2.2611,5.0144,4.3792,149483.4382,130200.4013,82234.7599,1476896.3694,1286379.9648
1272,600582.SH,20190226,3.8,1.2955,3.6272,1.84,16.6948,13.5367,1.01,1.0226,0.8322,413858.8892,413858.8892,147811.9114,1572663.779,1572663.779
1273,002076.SZ,20190226,3.57,9.1579,11.3601,1.8,49.7065,,2.1918,2.7079,3.2345,77790.2546,44537.3263,35903.5111,277711.2089,158998.2549
1274,300195.SZ,20190226,9.59,2.1489,2.5078,1.09,28.0303,27.9451,1.1583,3.6796,3.2295,43348.363,30261.0555,25930.4555,415710.8012,290203.5222
1275,002509.SZ,20190226,2.77,4.3333,6.3822,1.63,11.3575,15.2045,1.3088,1.962,2.2827,249249.2696,211718.847,143749.2654,690420.4768,586461.2062
1276,300364.SZ,20190226,5.32,10.0597,11.4135,1.9,52.9754,52.0386,1.1015,5.7298,4.3038,77199.825,53657.3915,47292.9801,410703.069,285457.3228
1277,600061.SH,20190226,13.45,1.6872,5.4152,2.24,21.9543,32.298,1.5507,80.6756,24.8578,422712.9727,417383.1926,130044.0809,5685489.4828,5613803.9405
1278,002467.SZ,20190226,5.94,4.0726,4.2172,1.36,152.3929,128.5971,2.462,5.6495,5.3417,79498.022,64086.1426,61888.7858,472218.2507,380671.687
1279,300164.SZ,20190226,7.09,8.8548,10.0484,1.31,72.5019,23.4518,1.8352,3.9175,2.1316,45120.2159,31724.6829,27956.3531,319902.3307,224928.0018
1280,000931.SZ,20190226,8.45,6.2842,8.4393,1.2,446.2285,44.8716,3.7618,3.656,3.4476,75312.6982,70209.0549,52280.6554,636392.2998,593266.5139
1281,603987.SH,20190226,6.91,3.8328,5.1068,2.26,25.6521,21.512,2.3535,2.4288,2.1973,44160.9,26610.003,19971.8905,305151.819,183875.1207
1282,000762.SZ,20190226,8.26,6.2002,7.8041,2.16,124.5367,,2.0654,6.4444,7.1542,52081.924,47595.1155,37813.106,430196.6922,393135.654
1283,002724.SZ,20190226,6.24,2.0383,3.6654,1.33,29.5659,27.2288,2.512,4.0957,3.6305,72000.0,33174.7502,18448.0203,449280.0,207010.4412
1284,300205.SZ,20190226,10.53,3.3486,6.5775,1.07,200.4031,44.9514,3.561,2.339,1.8892,43005.6,42598.8788,21686.8367,452848.968,448566.1938
1285,002828.SZ,20190226,12.42,7.827,7.827,1.5,36.2902,33.6633,2.641,3.9128,3.1381,20457.8,9876.32,9876.32,254085.876,122663.8944
1286,002441.SZ,20190226,7.62,2.4642,3.6521,1.39,20.6942,20.9645,1.1226,0.5462,0.4952,54484.6509,39273.1453,26498.3368,415173.0399,299261.3672
1287,600598.SH,20190226,9.28,2.7145,7.5705,1.09,21.1502,16.6156,2.5334,5.5129,4.9733,177767.9909,177767.9909,63741.7788,1649686.9556,1649686.9556
1288,600008.SH,20190226,3.95,1.5627,3.421,2.04,36.6948,36.334,1.4512,2.4186,2.1229,568544.8207,482061.4124,220203.0706,2245752.0418,1904142.579
1289,000819.SZ,20190226,10.14,3.3793,5.4947,1.9,,105.5217,3.8069,1.7325,1.3755,27133.81,27132.0413,16686.4815,275136.8334,275118.8988
1290,300107.SZ,20190226,11.28,10.1974,12.888,1.56,70.9174,11.3033,4.387,11.5234,5.0375,54744.4998,33163.8936,26240.3465,617517.9577,374088.7198
1291,002078.SZ,20190226,7.39,2.1757,4.2184,0.86,9.4611,7.812,1.6152,1.0136,0.8992,259155.063,255090.888,131568.4582,1915155.9156,1885121.6623
1292,002361.SZ,20190226,4.25,2.7897,3.2121,1.2,28.6066,34.7575,1.9995,1.9473,1.8434,83757.4116,61696.7921,53583.6426,355968.9993,262211.3664
1293,601939.SH,20190226,7.19,2.6713,2.8791,1.78,7.4199,7.0457,0.9756,2.8916,2.7667,25001097.7486,959365.7606,890107.583,179757892.8124,6897839.8187
1294,000002.SZ,20190226,27.79,1.0113,1.7715,1.28,10.9361,9.9135,2.1912,1.263,1.0164,1103915.2001,971517.0043,554628.878,30677803.4108,26998457.5495
1295,600182.SH,20190226,16.24,2.7077,2.7077,1.52,90.3579,58.1274,6.1366,1.5969,1.6313,34000.0,17000.0,17000.0,552160.0,276080.0
1296,002211.SZ,20190226,5.34,2.8663,4.8534,1.43,207.4506,207.4506,2.9071,2.1381,2.1381,43247.5779,43247.5779,25541.4328,230942.066,230942.066
1297,002680.SZ,20190226,1.51,11.5129,17.0631,0.83,2.5964,2.6534,0.3925,0.9465,0.9121,97369.0378,58081.6828,39189.331,147027.2471,87703.341
1298,002407.SZ,20190226,14.59,9.9772,10.4612,1.62,38.9003,46.0089,3.0576,2.671,2.5417,68392.0481,54354.042,51839.7537,997839.9818,793025.4728
1299,002468.SZ,20190226,22.5,2.1322,3.0228,0.83,23.1498,17.4743,4.2771,2.7212,2.2666,153080.2166,33177.6,23402.4878,3444304.8735,746496.0
1300,300168.SZ,20190226,13.62,4.3532,6.2736,1.19,45.8627,40.7738,4.2472,6.1994,5.7377,109944.9688,109123.7107,75719.175,1497450.4751,1486264.9397
1301,002716.SZ,20190226,8.06,17.727,18.1917,1.01,30.5437,27.986,2.0446,0.685,0.6478,96047.8192,54235.5416,52850.3842,774145.4228,437138.4653
1302,600508.SH,20190226,10.8,2.0597,5.4822,2.67,15.0421,11.9434,0.8121,1.2323,1.1589,72271.8,72271.8,27152.6667,780535.44,780535.44
1303,603078.SH,20190226,30.55,3.6905,4.781,1.29,47.8073,64.7865,3.335,7.2434,6.6884,8400.0,4787.685,3695.685,256620.0,146263.7768
1304,603598.SH,20190226,9.88,5.6324,15.2606,1.54,40.0645,30.7132,4.7405,1.0354,0.7427,27062.3,26786.29,9886.29,267375.524,264648.5452
1305,000584.SZ,20190226,8.18,5.0538,7.2196,1.16,55.7148,39.4146,2.9844,3.1922,2.0583,61332.4339,61130.7781,42792.3804,501699.3093,500049.7649
1306,001872.SZ,20190226,17.17,1.5259,7.5475,0.76,61.0371,59.5275,1.0519,12.5367,12.9441,179341.2378,46485.93,9398.13,3079289.053,798163.4181
1307,000877.SZ,20190226,8.92,5.9257,9.1863,2.15,35.3104,13.0556,1.1711,1.3213,1.2187,104872.2959,88009.4399,56771.279,935460.8794,785044.2039
1308,002505.SZ,20190226,2.1,3.2479,7.5099,2.02,484.4887,274.3842,2.1547,0.9306,0.8275,548537.22,548537.22,237235.4318,1151928.162,1151928.162
1309,300432.SZ,20190226,6.34,2.8459,5.7493,1.35,8.4933,17.7357,0.8457,1.3542,1.8125,49730.575,38401.4787,19008.49,315291.8455,243465.375
1310,000952.SZ,20190226,10.76,4.3376,5.1992,1.95,25.7419,17.4266,3.1354,3.3789,3.2438,25170.5513,25169.5243,20998.4442,270835.132,270824.0815
1311,600630.SH,20190226,7.63,3.5167,5.0298,1.61,25.2259,43.5515,1.7737,0.7331,0.7218,42486.1597,42486.1597,29705.04,324169.3985,324169.3985
1312,300420.SZ,20190226,6.35,5.163,5.6979,1.9,58.5849,43.8998,3.0186,6.0223,4.7365,71563.0489,46919.5741,42514.3349,454425.3605,297939.2955
1313,600466.SH,20190226,6.12,1.5476,3.8026,2.04,13.37,8.9621,1.2386,0.7438,0.6536,298410.8035,298410.8035,121446.5794,1826274.1174,1826274.1174
1314,300639.SZ,20190226,16.26,6.1121,6.1285,2.13,31.7503,25.4144,3.0368,6.1773,5.0994,18200.8,9056.1625,9031.8625,295945.008,147253.2023
1315,300296.SZ,20190226,8.69,4.105,4.5923,1.07,18.2658,14.5233,2.9113,3.415,2.9007,254287.6576,181010.2516,161801.3791,2209759.7445,1572979.0864
1316,002445.SZ,20190226,1.94,3.2828,4.7845,1.67,9.3326,28.6231,0.6384,1.7919,1.9772,140883.907,130804.008,89750.5072,273314.7796,253759.7755
1317,600560.SH,20190226,9.83,7.652,13.5629,1.89,108.7974,104.9433,2.918,4.0853,3.8685,22364.55,22364.55,12617.8376,219843.5265,219843.5265
1318,002547.SZ,20190226,8.7,29.1565,29.6046,1.55,,,3.568,2.5796,2.017,112805.7168,79767.8418,78560.3418,981409.7362,693980.2237
1319,600306.SH,20190226,6.99,1.9437,2.7749,1.8,15.1109,,19.7857,1.3501,1.2532,17813.8918,17740.5726,12426.4102,124519.1037,124006.6025
1320,002357.SZ,20190226,6.22,3.7681,7.5317,1.91,18.8955,53.6191,1.7593,1.8135,2.0298,31348.9036,31323.6008,15670.9971,194990.1804,194832.797
1321,603701.SH,20190226,12.68,4.0557,4.1255,0.93,22.9528,15.0622,2.7409,3.6383,3.8488,14605.56,7113.6,6993.1394,185198.5008,90200.448
1322,000035.SZ,20190226,5.4,1.0922,1.7957,1.74,59.2488,52.9758,1.3732,8.1704,6.6319,243873.6365,128108.9502,77919.8418,1316917.6371,691788.3311
1323,600197.SH,20190226,16.26,3.138,5.574,1.14,20.2938,16.2426,2.869,3.737,3.1679,44100.0,44100.0,24827.1133,717066.0,717066.0
1324,603580.SH,20190226,16.57,5.8564,5.8564,1.77,53.9696,41.2854,3.9636,9.9768,8.4262,9333.8,3016.3,3016.3,154661.066,49980.091
1325,600516.SH,20190226,22.64,6.7411,11.4709,1.57,11.3024,6.6796,3.5896,4.9002,3.3276,180739.3378,177232.2378,104153.9386,4091938.6078,4012537.8638
1326,300436.SZ,20190226,25.83,2.1894,5.6727,1.66,108.6685,228.319,6.5914,12.3175,9.0654,14121.142,11239.19,4337.7924,364749.0979,290308.2777
1327,603557.SH,20190226,8.14,6.3085,11.0811,2.14,19.8554,19.1473,2.5136,2.8819,2.8116,47423.9658,21890.2458,12462.2384,386031.0816,178186.6008
1328,603861.SH,20190226,11.87,5.8402,8.3173,1.5,33.9156,29.1519,2.3204,3.4719,2.2868,44274.0648,12108.5312,8502.3227,525533.1492,143728.2653
1329,601222.SH,20190226,5.8,3.1508,5.0778,1.0,14.9257,13.0638,1.111,2.8536,2.6889,176541.1527,174887.0527,108517.91,1023938.6857,1014344.9057
1330,300433.SZ,20190226,8.7,1.7604,10.2672,1.0,16.6896,15.3976,1.9926,1.4413,1.2387,392679.7538,391034.3472,67046.0328,3416313.8581,3401998.8206
1331,000813.SZ,20190226,8.44,1.6451,4.2451,1.09,23.7314,21.1679,3.6726,8.5205,5.3974,224148.18,108057.0388,41875.4942,1891810.6392,912001.4075
1332,600722.SH,20190226,5.16,3.9676,9.0258,1.99,60.1553,60.1553,3.5991,3.6713,3.6713,68031.9676,68031.9676,29905.6699,351044.9528,351044.9528
1333,000600.SZ,20190226,6.63,1.8133,3.2107,1.61,70.5422,55.5298,1.0985,1.1272,0.8755,179162.6376,109004.4126,61563.3843,1187848.2873,722699.2555
1334,600322.SH,20190226,3.51,1.2694,1.7328,1.39,17.7925,20.943,0.8569,0.6112,0.6735,110570.0,110570.0,81001.0134,388100.7,388100.7
1335,601801.SH,20190226,7.73,1.0403,2.6819,1.85,13.7699,13.1148,1.5312,1.7655,1.5815,198920.4737,198920.4737,77160.8672,1537655.2617,1537655.2617
1336,002129.SZ,20190226,9.94,5.1894,8.4369,1.65,47.361,49.6799,2.2411,2.8706,2.298,278515.6473,264423.6466,162641.2758,2768445.5342,2628371.0472
1337,600572.SH,20190226,8.03,8.7046,13.4752,1.5,30.1197,24.6015,3.6133,4.0458,3.102,266732.02,266057.8347,171865.0851,2141858.1206,2136444.4126
1338,603319.SH,20190226,25.26,3.7997,3.8321,1.65,18.4944,17.4904,2.79,2.5119,2.2804,8092.0,5668.0284,5620.1084,204403.92,143174.3974
1339,603110.SH,20190226,12.92,11.3952,11.3952,0.97,33.7437,47.7035,2.9283,4.6995,5.0476,14373.338,5430.054,5430.054,185703.527,70156.2977
1340,603178.SH,20190226,10.8,10.4665,10.4665,2.17,23.2298,29.3853,2.6134,1.3929,1.4687,20321.0,5096.3,5096.3,219466.8,55040.04
1341,600731.SH,20190226,5.07,2.3061,3.3984,1.85,43.2017,50.2652,1.756,1.4788,1.2948,35522.2698,32665.3117,22166.4942,180097.9079,165613.1303
1342,603600.SH,20190226,8.83,1.3952,4.5274,2.16,26.6756,31.6346,2.367,1.4521,1.1971,30268.76,25107.504,7737.3143,267273.1508,221699.2603
1343,600594.SH,20190226,5.99,3.6785,4.8034,1.6,12.2407,17.7269,1.0695,1.2458,1.2338,79192.74,79192.74,60646.9764,474364.5126,474364.5126
1344,603993.SH,20190226,4.92,2.4821,6.2616,1.89,38.9576,20.2027,2.5748,4.4008,4.0064,2159924.0583,1766577.2583,700277.2183,10626826.3668,8691560.1108
1345,601598.SH,20190226,5.2,17.0195,19.271,2.64,16.7018,15.3503,1.6974,0.526,0.5167,740080.3875,135163.7231,119372.3236,3848418.015,702851.3601
1346,300275.SZ,20190226,8.81,4.985,5.709,1.35,34.4432,136.786,2.6259,5.0185,6.2534,16427.6,11759.6953,10268.3253,144727.156,103602.9156
1347,300216.SZ,20190226,4.09,19.2438,21.2363,1.82,,,5.5113,4.8009,,36143.492,28162.8672,25520.4358,147826.8823,115186.1268
1348,300598.SZ,20190226,23.66,9.4114,12.7287,0.95,48.0701,74.3815,4.1588,3.894,3.781,8000.0,4836.644,3576.124,189280.0,114434.997
1349,601001.SH,20190226,4.84,3.0881,7.2584,2.73,13.5199,13.4687,1.4681,0.8841,0.8083,167370.0,167370.0,71206.7492,810070.8,810070.8
1350,600776.SH,20190226,30.67,17.6504,43.7952,1.64,325.8773,305.979,12.7438,15.8051,16.0322,125600.0064,95600.0064,38528.7324,3852152.1963,2932052.1963
1351,600155.SH,20190226,10.1,3.7772,7.9214,1.53,134.1957,115.4065,1.1688,50.1921,140.0091,173955.6648,112824.2193,53797.8637,1756952.2145,1139524.6149
1352,600110.SH,20190226,4.81,4.684,5.1501,0.79,29.1142,63.4039,2.6555,2.1803,2.8735,115031.2097,115031.2097,104620.4323,553300.1187,553300.1187
1353,300266.SZ,20190226,3.85,6.591,10.9447,1.82,16.656,131.6378,1.5582,1.9866,2.3439,156443.1057,146200.0051,88042.633,602305.9569,562870.0196
